age;educ;insch;male;nkids;married;emp
35;none;False;True;2;False;0.5763143185081298
35;none;False;True;2;True;0.6675443582158445
35;none;False;True;3;False;0.6727506569003533
35;none;False;True;3;True;0.7521459694912586
35;none;False;True;4;False;0.6727506569003533
35;none;False;True;4;True;0.7521459694912586
35;none;False;True;5;False;0.6727506569003533
35;none;False;True;5;True;0.7521459694912586
35;none;False;True;6;False;0.6727506569003533
35;none;False;True;6;True;0.7521459694912586
35;none;False;True;7;False;0.6727506569003533
35;none;False;True;7;True;0.7521459694912586
35;none;True;False;0;False;0.7823300618360761
35;none;True;False;0;True;0.92900324812301
35;none;True;False;1;False;0.6759785351404827
35;none;True;False;1;True;0.8836576742339833
35;none;True;False;2;False;0.29623330202208037
35;none;True;False;2;True;0.6051287952646117
35;none;True;False;3;False;0.407564833575697
35;none;True;False;3;True;0.7146629316426436
35;none;True;False;4;False;0.407564833575697
35;none;True;False;4;True;0.7146629316426436
35;none;True;False;5;False;0.407564833575697
35;none;True;False;5;True;0.7146629316426436
35;none;True;False;6;False;0.407564833575697
35;none;True;False;6;True;0.7146629316426436
35;none;True;False;7;False;0.407564833575697
35;none;True;False;7;True;0.7146629316426436
35;none;True;True;0;False;0.7823300618360761
35;none;True;True;0;True;0.92900324812301
35;none;True;True;1;False;0.6759785351404827
35;none;True;True;1;True;0.8836576742339833
35;none;True;True;2;False;0.29623330202208037
35;none;True;True;2;True;0.6051287952646117
35;none;True;True;3;False;0.407564833575697
35;none;True;True;3;True;0.7146629316426436
35;none;True;True;4;False;0.407564833575697
35;none;True;True;4;True;0.7146629316426436
35;none;True;True;5;False;0.407564833575697
35;none;True;True;5;True;0.7146629316426436
35;none;True;True;6;False;0.407564833575697
35;none;True;True;6;True;0.7146629316426436
35;none;True;True;7;False;0.407564833575697
35;none;True;True;7;True;0.7146629316426436
35;uni;False;False;0;False;0.950213908930648
35;uni;False;False;0;True;0.9270801292296063
35;uni;False;False;1;False;0.9529650304948263
35;uni;False;False;1;True;0.9310167918078979
35;uni;False;False;2;False;0.9766498850280446
35;uni;False;False;2;True;0.965352029137159
35;uni;False;False;3;False;0.9384999758820892
35;uni;False;False;3;True;0.9104362003856034
35;uni;False;False;4;False;0.9384999758820892
35;uni;False;False;4;True;0.9104362003856034
35;uni;False;False;5;False;0.9384999758820892
35;uni;False;False;5;True;0.9104362003856034
35;uni;False;False;6;False;0.9384999758820892
35;uni;False;False;6;True;0.9104362003856034
35;uni;False;False;7;False;0.9384999758820892
35;uni;False;False;7;True;0.9104362003856034
35;uni;False;True;0;False;0.950213908930648
35;uni;False;True;0;True;0.9270801292296063
35;uni;False;True;1;False;0.9529650304948263
35;uni;False;True;1;True;0.9310167918078979
35;uni;False;True;2;False;0.9766498850280446
35;uni;False;True;2;True;0.965352029137159
35;uni;False;True;3;False;0.9384999758820892
35;uni;False;True;3;True;0.9104362003856034
35;uni;False;True;4;False;0.9384999758820892
35;uni;False;True;4;True;0.9104362003856034
35;uni;False;True;5;False;0.9384999758820892
35;uni;False;True;5;True;0.9104362003856034
35;uni;False;True;6;False;0.9384999758820892
35;uni;False;True;6;True;0.9104362003856034
35;uni;False;True;7;False;0.9384999758820892
35;uni;False;True;7;True;0.9104362003856034
35;uni;True;False;0;False;0.7823300618360761
35;uni;True;False;0;True;0.92900324812301
35;uni;True;False;1;False;0.6759785351404827
35;uni;True;False;1;True;0.8836576742339833
35;uni;True;False;2;False;0.29623330202208037
35;uni;True;False;2;True;0.6051287952646117
35;uni;True;False;3;False;0.407564833575697
35;uni;True;False;3;True;0.7146629316426436
35;uni;True;False;4;False;0.407564833575697
35;uni;True;False;4;True;0.7146629316426436
35;uni;True;False;5;False;0.407564833575697
35;uni;True;False;5;True;0.7146629316426436
35;uni;True;False;6;False;0.407564833575697
35;uni;True;False;6;True;0.7146629316426436
35;uni;True;False;7;False;0.407564833575697
35;uni;True;False;7;True;0.7146629316426436
35;uni;True;True;0;False;0.7823300618360761
35;uni;True;True;0;True;0.92900324812301
35;uni;True;True;1;False;0.6759785351404827
35;uni;True;True;1;True;0.8836576742339833
35;uni;True;True;2;False;0.29623330202208037
35;uni;True;True;2;True;0.6051287952646117
35;uni;True;True;3;False;0.407564833575697
35;uni;True;True;3;True;0.7146629316426436
35;uni;True;True;4;False;0.407564833575697
35;uni;True;True;4;True;0.7146629316426436
35;uni;True;True;5;False;0.407564833575697
35;uni;True;True;5;True;0.7146629316426436
35;uni;True;True;6;False;0.407564833575697
35;uni;True;True;6;True;0.7146629316426436
35;uni;True;True;7;False;0.407564833575697
35;uni;True;True;7;True;0.7146629316426436
36;dec;False;False;0;False;0.9094440849206558
36;dec;False;False;0;True;0.9225888732248089
36;dec;False;False;1;False;0.8431132082793943
36;dec;False;False;1;True;0.8644512947723152
36;dec;False;False;2;False;0.8631910502828176
36;dec;False;False;2;True;0.8821799701546175
36;dec;False;False;3;False;0.7882539180149308
36;dec;False;False;3;True;0.8154198897101596
36;dec;False;False;4;False;0.7882539180149308
36;dec;False;False;4;True;0.8154198897101596
36;dec;False;False;5;False;0.7882539180149308
36;dec;False;False;5;True;0.8154198897101596
36;dec;False;False;6;False;0.7882539180149308
36;dec;False;False;6;True;0.8154198897101596
36;dec;False;False;7;False;0.7882539180149308
36;dec;False;False;7;True;0.8154198897101596
36;dec;False;True;0;False;0.9094440849206558
36;dec;False;True;0;True;0.9225888732248089
36;dec;False;True;1;False;0.8431132082793943
36;dec;False;True;1;True;0.8644512947723152
36;dec;False;True;2;False;0.8631910502828176
36;dec;False;True;2;True;0.8821799701546175
36;dec;False;True;3;False;0.7882539180149308
36;dec;False;True;3;True;0.8154198897101596
36;dec;False;True;4;False;0.7882539180149308
36;dec;False;True;4;True;0.8154198897101596
36;dec;False;True;5;False;0.7882539180149308
36;dec;False;True;5;True;0.8154198897101596
36;dec;False;True;6;False;0.7882539180149308
36;dec;False;True;6;True;0.8154198897101596
36;dec;False;True;7;False;0.7882539180149308
36;dec;False;True;7;True;0.8154198897101596
36;des;False;False;0;False;0.889059097542659
36;des;False;False;0;True;0.9203520589377964
36;des;False;False;1;False;0.8247806765555789
36;des;False;False;1;True;0.8715857694694903
36;des;False;False;2;False;0.7261739322023151
36;des;False;False;2;True;0.792698792015778
36;des;False;False;3;False;0.5614124670297547
36;des;False;False;3;True;0.6485953195790648
36;des;False;False;4;False;0.5614124670297547
36;des;False;False;4;True;0.6485953195790648
36;des;False;False;5;False;0.5614124670297547
36;des;False;False;5;True;0.6485953195790648
36;des;False;False;6;False;0.5614124670297547
36;des;False;False;6;True;0.6485953195790648
36;des;False;False;7;False;0.5614124670297547
36;des;False;False;7;True;0.6485953195790648
36;des;False;True;0;False;0.889059097542659
36;des;False;True;0;True;0.9203520589377964
36;des;False;True;1;False;0.8247806765555789
36;des;False;True;1;True;0.8715857694694903
36;des;False;True;2;False;0.7261739322023151
36;des;False;True;2;True;0.792698792015778
36;des;False;True;3;False;0.5614124670297547
36;des;False;True;3;True;0.6485953195790648
36;des;False;True;4;False;0.5614124670297547
36;des;False;True;4;True;0.6485953195790648
36;des;False;True;5;False;0.5614124670297547
36;des;False;True;5;True;0.6485953195790648
36;des;False;True;6;False;0.5614124670297547
36;des;False;True;6;True;0.6485953195790648
36;des;False;True;7;False;0.5614124670297547
36;des;False;True;7;True;0.6485953195790648
36;none;False;False;0;False;0.6318485174171005
36;none;False;False;0;True;0.7169927565427481
36;none;False;False;1;False;0.6137898151165114
36;none;False;False;1;True;0.7011350799945012
36;none;False;False;2;False;0.5797856897240342
36;none;False;False;2;True;0.6706953610133697
36;none;False;False;3;False;0.6758762739235612
36;none;False;False;3;True;0.754789666687631
36;none;False;False;4;False;0.6758762739235612
36;none;False;False;4;True;0.754789666687631
36;none;False;False;5;False;0.6758762739235612
36;none;False;False;5;True;0.754789666687631
36;none;False;False;6;False;0.6758762739235612
36;none;False;False;6;True;0.754789666687631
36;none;False;False;7;False;0.6758762739235612
36;none;False;False;7;True;0.754789666687631
36;none;False;True;0;False;0.6318485174171005
36;none;False;True;0;True;0.7169927565427481
36;none;False;True;1;False;0.6137898151165114
36;none;False;True;1;True;0.7011350799945012
36;none;False;True;2;False;0.5797856897240342
36;none;False;True;2;True;0.6706953610133697
36;none;False;True;3;False;0.6758762739235612
36;none;False;True;3;True;0.754789666687631
36;none;False;True;4;False;0.6758762739235612
36;none;False;True;4;True;0.754789666687631
36;none;False;True;5;False;0.6758762739235612
36;none;False;True;5;True;0.754789666687631
36;none;False;True;6;False;0.6758762739235612
36;none;False;True;6;True;0.754789666687631
36;none;False;True;7;False;0.6758762739235612
36;none;False;True;7;True;0.754789666687631
36;uni;False;False;0;False;0.9477133339757351
36;uni;False;False;0;True;0.9235111592509263
36;uni;False;False;1;False;0.9505954500621896
36;uni;False;False;1;True;0.9276254551624276
36;uni;False;False;2;False;0.9754427782795172
36;uni;False;False;2;True;0.9635826470240053
36;uni;False;False;3;False;0.9354510196110358
36;uni;False;False;3;True;0.9061350926949132
36;uni;False;False;4;False;0.9354510196110358
36;uni;False;False;4;True;0.9061350926949132
36;uni;False;False;5;False;0.9354510196110358
36;uni;False;False;5;True;0.9061350926949132
36;uni;False;False;6;False;0.9354510196110358
36;uni;False;False;6;True;0.9061350926949132
36;uni;False;False;7;False;0.9354510196110358
36;uni;False;False;7;True;0.9061350926949132
36;uni;False;True;0;False;0.9477133339757351
36;uni;False;True;0;True;0.9235111592509263
36;uni;False;True;1;False;0.9505954500621896
36;uni;False;True;1;True;0.9276254551624276
36;uni;False;True;2;False;0.9754427782795172
36;uni;False;True;2;True;0.9635826470240053
36;uni;False;True;3;False;0.9354510196110358
36;uni;False;True;3;True;0.9061350926949132
36;uni;False;True;4;False;0.9354510196110358
36;uni;False;True;4;True;0.9061350926949132
36;uni;False;True;5;False;0.9354510196110358
36;uni;False;True;5;True;0.9061350926949132
36;uni;False;True;6;False;0.9354510196110358
36;uni;False;True;6;True;0.9061350926949132
36;uni;False;True;7;False;0.9354510196110358
36;uni;False;True;7;True;0.9061350926949132
37;dec;False;False;0;False;0.9089500989775929
37;dec;False;False;0;True;0.9221604553233913
37;dec;False;False;1;False;0.8423201204548444
37;dec;False;False;1;True;0.8637486424640669
37;dec;False;False;2;False;0.8624829044068453
37;dec;False;False;2;True;0.8815566271801999
37;dec;False;False;3;False;0.7872534857231805
37;dec;False;False;3;True;0.8145176060279244
37;dec;False;False;4;False;0.7872534857231805
37;dec;False;False;4;True;0.8145176060279244
37;dec;False;False;5;False;0.7872534857231805
37;dec;False;False;5;True;0.8145176060279244
37;dec;False;False;6;False;0.7872534857231805
37;dec;False;False;6;True;0.8145176060279244
37;dec;False;False;7;False;0.7872534857231805
37;dec;False;False;7;True;0.8145176060279244
37;dec;False;True;0;False;0.9089500989775929
37;dec;False;True;0;True;0.9221604553233913
37;dec;False;True;1;False;0.8423201204548444
37;dec;False;True;1;True;0.8637486424640669
37;dec;False;True;2;False;0.8624829044068453
37;dec;False;True;2;True;0.8815566271801999
37;dec;False;True;3;False;0.7872534857231805
37;dec;False;True;3;True;0.8145176060279244
37;dec;False;True;4;False;0.7872534857231805
37;dec;False;True;4;True;0.8145176060279244
37;dec;False;True;5;False;0.7872534857231805
37;dec;False;True;5;True;0.8145176060279244
37;dec;False;True;6;False;0.7872534857231805
37;dec;False;True;6;True;0.8145176060279244
37;dec;False;True;7;False;0.7872534857231805
37;dec;False;True;7;True;0.8145176060279244
37;des;False;False;0;False;0.894157320107364
37;des;False;False;0;True;0.9241349436507439
37;des;False;False;1;False;0.8322755150282914
37;des;False;False;1;True;0.8773762175519609
37;des;False;False;2;False;0.73653927961415
37;des;False;False;2;True;0.8012351970237527
37;des;False;False;3;False;0.5743589814488881
37;des;False;False;3;True;0.6605244727472216
37;des;False;False;4;False;0.5743589814488881
37;des;False;False;4;True;0.6605244727472216
37;des;False;False;5;False;0.5743589814488881
37;des;False;False;5;True;0.6605244727472216
37;des;False;False;6;False;0.5743589814488881
37;des;False;False;6;True;0.6605244727472216
37;des;False;False;7;False;0.5743589814488881
37;des;False;False;7;True;0.6605244727472216
37;des;False;True;0;False;0.894157320107364
37;des;False;True;0;True;0.9241349436507439
37;des;False;True;1;False;0.8322755150282914
37;des;False;True;1;True;0.8773762175519609
37;des;False;True;2;False;0.73653927961415
37;des;False;True;2;True;0.8012351970237527
37;des;False;True;3;False;0.5743589814488881
37;des;False;True;3;True;0.6605244727472216
37;des;False;True;4;False;0.5743589814488881
37;des;False;True;4;True;0.6605244727472216
37;des;False;True;5;False;0.5743589814488881
37;des;False;True;5;True;0.6605244727472216
37;des;False;True;6;False;0.5743589814488881
37;des;False;True;6;True;0.6605244727472216
37;des;False;True;7;False;0.5743589814488881
37;des;False;True;7;True;0.6605244727472216
37;none;False;False;0;False;0.6358566946283772
37;none;False;False;0;True;0.7204840231824166
37;none;False;False;1;False;0.6178756983336529
37;none;False;False;1;True;0.7047414131715004
37;none;False;False;2;False;0.5839874908706287
37;none;False;False;2;True;0.6744984802066499
37;none;False;False;3;False;0.6796481382868426
37;none;False;False;3;True;0.7579720542920376
37;none;False;False;4;False;0.6796481382868426
37;none;False;False;4;True;0.7579720542920376
37;none;False;False;5;False;0.6796481382868426
37;none;False;False;5;True;0.7579720542920376
37;none;False;False;6;False;0.6796481382868426
37;none;False;False;6;True;0.7579720542920376
37;none;False;False;7;False;0.6796481382868426
37;none;False;False;7;True;0.7579720542920376
37;none;False;True;0;False;0.6358566946283772
37;none;False;True;0;True;0.7204840231824166
37;none;False;True;1;False;0.6178756983336529
37;none;False;True;1;True;0.7047414131715004
37;none;False;True;2;False;0.5839874908706287
37;none;False;True;2;True;0.6744984802066499
37;none;False;True;3;False;0.6796481382868426
37;none;False;True;3;True;0.7579720542920376
37;none;False;True;4;False;0.6796481382868426
37;none;False;True;4;True;0.7579720542920376
37;none;False;True;5;False;0.6796481382868426
37;none;False;True;5;True;0.7579720542920376
37;none;False;True;6;False;0.6796481382868426
37;none;False;True;6;True;0.7579720542920376
37;none;False;True;7;False;0.6796481382868426
37;none;False;True;7;True;0.7579720542920376
37;uni;False;False;0;False;0.9451831605094941
37;uni;False;False;0;True;0.9199088065954367
37;uni;False;False;1;False;0.9481971200065256
37;uni;False;False;1;True;0.9242009672706049
37;uni;False;False;2;False;0.974217940072867
37;uni;False;False;2;True;0.9617894345621153
37;uni;False;False;3;False;0.9323698120069088
37;uni;False;False;3;True;0.9018014057635851
37;uni;False;False;4;False;0.9323698120069088
37;uni;False;False;4;True;0.9018014057635851
37;uni;False;False;5;False;0.9323698120069088
37;uni;False;False;5;True;0.9018014057635851
37;uni;False;False;6;False;0.9323698120069088
37;uni;False;False;6;True;0.9018014057635851
37;uni;False;False;7;False;0.9323698120069088
37;uni;False;False;7;True;0.9018014057635851
37;uni;False;True;0;False;0.9451831605094941
37;uni;False;True;0;True;0.9199088065954367
37;uni;False;True;1;False;0.9481971200065256
37;uni;False;True;1;True;0.9242009672706049
37;uni;False;True;2;False;0.974217940072867
37;uni;False;True;2;True;0.9617894345621153
37;uni;False;True;3;False;0.9323698120069088
37;uni;False;True;3;True;0.9018014057635851
37;uni;False;True;4;False;0.9323698120069088
37;uni;False;True;4;True;0.9018014057635851
37;uni;False;True;5;False;0.9323698120069088
37;uni;False;True;5;True;0.9018014057635851
37;uni;False;True;6;False;0.9323698120069088
37;uni;False;True;6;True;0.9018014057635851
37;uni;False;True;7;False;0.9323698120069088
37;uni;False;True;7;True;0.9018014057635851
38;dec;False;False;0;False;0.9088192956543126
38;dec;False;False;0;True;0.9220470025522843
38;dec;False;False;1;False;0.8421102230930106
38;dec;False;False;1;True;0.8635626495284922
38;dec;False;False;2;False;0.8622954591086162
38;dec;False;False;2;True;0.8813916053358453
38;dec;False;False;3;False;0.7869888229989391
38;dec;False;False;3;True;0.8142788591984164
38;dec;False;False;4;False;0.7869888229989391
38;dec;False;False;4;True;0.8142788591984164
38;dec;False;False;5;False;0.7869888229989391
38;dec;False;False;5;True;0.8142788591984164
38;dec;False;False;6;False;0.7869888229989391
38;dec;False;False;6;True;0.8142788591984164
38;dec;False;False;7;False;0.7869888229989391
38;dec;False;False;7;True;0.8142788591984164
38;dec;False;True;0;False;0.9088192956543126
38;dec;False;True;0;True;0.9220470025522843
38;dec;False;True;1;False;0.8421102230930106
38;dec;False;True;1;True;0.8635626495284922
38;dec;False;True;2;False;0.8622954591086162
38;dec;False;True;2;True;0.8813916053358453
38;dec;False;True;3;False;0.7869888229989391
38;dec;False;True;3;True;0.8142788591984164
38;dec;False;True;4;False;0.7869888229989391
38;dec;False;True;4;True;0.8142788591984164
38;dec;False;True;5;False;0.7869888229989391
38;dec;False;True;5;True;0.8142788591984164
38;dec;False;True;6;False;0.7869888229989391
38;dec;False;True;6;True;0.8142788591984164
38;dec;False;True;7;False;0.7869888229989391
38;dec;False;True;7;True;0.8142788591984164
38;des;False;False;0;False;0.8984491290212617
38;des;False;False;0;True;0.9273100098929231
38;des;False;False;1;False;0.8386237012367016
38;des;False;False;1;True;0.8822588811656091
38;des;False;False;2;False;0.7454025253977974
38;des;False;False;2;True;0.8084878860660665
38;des;False;False;3;False;0.5856085783681444
38;des;False;False;3;True;0.6708020057965755
38;des;False;False;4;False;0.5856085783681444
38;des;False;False;4;True;0.6708020057965755
38;des;False;False;5;False;0.5856085783681444
38;des;False;False;5;True;0.6708020057965755
38;des;False;False;6;False;0.5856085783681444
38;des;False;False;6;True;0.6708020057965755
38;des;False;False;7;False;0.5856085783681444
38;des;False;False;7;True;0.6708020057965755
38;des;False;True;0;False;0.8984491290212617
38;des;False;True;0;True;0.9273100098929231
38;des;False;True;1;False;0.8386237012367016
38;des;False;True;1;True;0.8822588811656091
38;des;False;True;2;False;0.7454025253977974
38;des;False;True;2;True;0.8084878860660665
38;des;False;True;3;False;0.5856085783681444
38;des;False;True;3;True;0.6708020057965755
38;des;False;True;4;False;0.5856085783681444
38;des;False;True;4;True;0.6708020057965755
38;des;False;True;5;False;0.5856085783681444
38;des;False;True;5;True;0.6708020057965755
38;des;False;True;6;False;0.5856085783681444
38;des;False;True;6;True;0.6708020057965755
38;des;False;True;7;False;0.5856085783681444
38;des;False;True;7;True;0.6708020057965755
38;none;False;False;0;False;0.6403962587101807
38;none;False;False;0;True;0.7244258141434744
38;none;False;False;1;False;0.6225063431882448
38;none;False;False;1;True;0.7088154858200505
38;none;False;False;2;False;0.5887554703771434
38;none;False;False;2;True;0.6787996607471078
38;none;False;False;3;False;0.6839131600133747
38;none;False;False;3;True;0.761560139553816
38;none;False;False;4;False;0.6839131600133747
38;none;False;False;4;True;0.761560139553816
38;none;False;False;5;False;0.6839131600133747
38;none;False;False;5;True;0.761560139553816
38;none;False;False;6;False;0.6839131600133747
38;none;False;False;6;True;0.761560139553816
38;none;False;False;7;False;0.6839131600133747
38;none;False;False;7;True;0.761560139553816
38;none;False;True;0;False;0.6403962587101807
38;none;False;True;0;True;0.7244258141434744
38;none;False;True;1;False;0.6225063431882448
38;none;False;True;1;True;0.7088154858200505
38;none;False;True;2;False;0.5887554703771434
38;none;False;True;2;True;0.6787996607471078
38;none;False;True;3;False;0.6839131600133747
38;none;False;True;3;True;0.761560139553816
38;none;False;True;4;False;0.6839131600133747
38;none;False;True;4;True;0.761560139553816
38;none;False;True;5;False;0.6839131600133747
38;none;False;True;5;True;0.761560139553816
38;none;False;True;6;False;0.6839131600133747
38;none;False;True;6;True;0.761560139553816
38;none;False;True;7;False;0.6839131600133747
38;none;False;True;7;True;0.761560139553816
38;uni;False;False;0;False;0.9426281356622807
38;uni;False;False;0;True;0.9162800841661325
38;uni;False;False;1;False;0.945774517007928
38;uni;False;False;1;True;0.9207499581383181
38;uni;False;False;2;False;0.9729775417605321
38;uni;False;False;2;True;0.9599756553456193
38;uni;False;False;3;False;0.9292622512583819
38;uni;False;False;3;True;0.8974437467511448
38;uni;False;False;4;False;0.9292622512583819
38;uni;False;False;4;True;0.8974437467511448
38;uni;False;False;5;False;0.9292622512583819
38;uni;False;False;5;True;0.8974437467511448
38;uni;False;False;6;False;0.9292622512583819
38;uni;False;False;6;True;0.8974437467511448
38;uni;False;False;7;False;0.9292622512583819
38;uni;False;False;7;True;0.8974437467511448
38;uni;False;True;0;False;0.9426281356622807
38;uni;False;True;0;True;0.9162800841661325
38;uni;False;True;1;False;0.945774517007928
38;uni;False;True;1;True;0.9207499581383181
38;uni;False;True;2;False;0.9729775417605321
38;uni;False;True;2;True;0.9599756553456193
38;uni;False;True;3;False;0.9292622512583819
38;uni;False;True;3;True;0.8974437467511448
38;uni;False;True;4;False;0.9292622512583819
38;uni;False;True;4;True;0.8974437467511448
38;uni;False;True;5;False;0.9292622512583819
38;uni;False;True;5;True;0.8974437467511448
38;uni;False;True;6;False;0.9292622512583819
38;uni;False;True;6;True;0.8974437467511448
38;uni;False;True;7;False;0.9292622512583819
38;uni;False;True;7;True;0.8974437467511448
39;dec;False;False;0;False;0.9088905985011627
39;dec;False;False;0;True;0.9221088479411629
39;dec;False;False;1;False;0.842224635801812
39;dec;False;False;1;True;0.863664033763253
39;dec;False;False;2;False;0.862397634929265
39;dec;False;False;2;True;0.8814815594384393
39;dec;False;False;3;False;0.7871330819844384
39;dec;False;False;3;True;0.8144089948288733
39;dec;False;False;4;False;0.7871330819844384
39;dec;False;False;4;True;0.8144089948288733
39;dec;False;False;5;False;0.7871330819844384
39;dec;False;False;5;True;0.8144089948288733
39;dec;False;False;6;False;0.7871330819844384
39;dec;False;False;6;True;0.8144089948288733
39;dec;False;False;7;False;0.7871330819844384
39;dec;False;False;7;True;0.8144089948288733
39;dec;False;True;0;False;0.9088905985011627
39;dec;False;True;0;True;0.9221088479411629
39;dec;False;True;1;False;0.842224635801812
39;dec;False;True;1;True;0.863664033763253
39;dec;False;True;2;False;0.862397634929265
39;dec;False;True;2;True;0.8814815594384393
39;dec;False;True;3;False;0.7871330819844384
39;dec;False;True;3;True;0.8144089948288733
39;dec;False;True;4;False;0.7871330819844384
39;dec;False;True;4;True;0.8144089948288733
39;dec;False;True;5;False;0.7871330819844384
39;dec;False;True;5;True;0.8144089948288733
39;dec;False;True;6;False;0.7871330819844384
39;dec;False;True;6;True;0.8144089948288733
39;dec;False;True;7;False;0.7871330819844384
39;dec;False;True;7;True;0.8144089948288733
39;des;False;False;0;False;0.901843729309443
39;des;False;False;0;True;0.9298152246657174
39;des;False;False;1;False;0.8436701531224394
39;des;False;False;1;True;0.886126087835889
39;des;False;False;2;False;0.7525038030247054
39;des;False;False;2;True;0.8142680123328161
39;des;False;False;3;False;0.5947436994402016
39;des;False;False;3;True;0.679088237822455
39;des;False;False;4;False;0.5947436994402016
39;des;False;False;4;True;0.679088237822455
39;des;False;False;5;False;0.5947436994402016
39;des;False;False;5;True;0.679088237822455
39;des;False;False;6;False;0.5947436994402016
39;des;False;False;6;True;0.679088237822455
39;des;False;False;7;False;0.5947436994402016
39;des;False;False;7;True;0.679088237822455
39;des;False;True;0;False;0.901843729309443
39;des;False;True;0;True;0.9298152246657174
39;des;False;True;1;False;0.8436701531224394
39;des;False;True;1;True;0.886126087835889
39;des;False;True;2;False;0.7525038030247054
39;des;False;True;2;True;0.8142680123328161
39;des;False;True;3;False;0.5947436994402016
39;des;False;True;3;True;0.679088237822455
39;des;False;True;4;False;0.5947436994402016
39;des;False;True;4;True;0.679088237822455
39;des;False;True;5;False;0.5947436994402016
39;des;False;True;5;True;0.679088237822455
39;des;False;True;6;False;0.5947436994402016
39;des;False;True;6;True;0.679088237822455
39;des;False;True;7;False;0.5947436994402016
39;des;False;True;7;True;0.679088237822455
39;none;False;False;0;False;0.6452975952545712
39;none;False;False;0;True;0.7286671041811175
39;none;False;False;1;False;0.6275096872501743
39;none;False;False;1;True;0.713201914277598
39;none;False;False;2;False;0.5939143360310787
39;none;False;False;2;True;0.6834363108098762
39;none;False;False;3;False;0.6885098674053964
39;none;False;False;3;True;0.7654149771915096
39;none;False;False;4;False;0.6885098674053964
39;none;False;False;4;True;0.7654149771915096
39;none;False;False;5;False;0.6885098674053964
39;none;False;False;5;True;0.7654149771915096
39;none;False;False;6;False;0.6885098674053964
39;none;False;False;6;True;0.7654149771915096
39;none;False;False;7;False;0.6885098674053964
39;none;False;False;7;True;0.7654149771915096
39;none;False;True;0;False;0.6452975952545712
39;none;False;True;0;True;0.7286671041811175
39;none;False;True;1;False;0.6275096872501743
39;none;False;True;1;True;0.713201914277598
39;none;False;True;2;False;0.5939143360310787
39;none;False;True;2;True;0.6834363108098762
39;none;False;True;3;False;0.6885098674053964
39;none;False;True;3;True;0.7654149771915096
39;none;False;True;4;False;0.6885098674053964
39;none;False;True;4;True;0.7654149771915096
39;none;False;True;5;False;0.6885098674053964
39;none;False;True;5;True;0.7654149771915096
39;none;False;True;6;False;0.6885098674053964
39;none;False;True;6;True;0.7654149771915096
39;none;False;True;7;False;0.6885098674053964
39;none;False;True;7;True;0.7654149771915096
39;uni;False;False;0;False;0.940048641039539
39;uni;False;False;0;True;0.9126257618908354
39;uni;False;False;1;False;0.9433279817205067
39;uni;False;False;1;True;0.91727312771576
39;uni;False;False;2;False;0.9717216504036403
39;uni;False;False;2;True;0.9581414869197901
39;uni;False;False;3;False;0.9261289077261015
39;uni;False;False;3;True;0.8930631863636541
39;uni;False;False;4;False;0.9261289077261015
39;uni;False;False;4;True;0.8930631863636541
39;uni;False;False;5;False;0.9261289077261015
39;uni;False;False;5;True;0.8930631863636541
39;uni;False;False;6;False;0.9261289077261015
39;uni;False;False;6;True;0.8930631863636541
39;uni;False;False;7;False;0.9261289077261015
39;uni;False;False;7;True;0.8930631863636541
39;uni;False;True;0;False;0.940048641039539
39;uni;False;True;0;True;0.9126257618908354
39;uni;False;True;1;False;0.9433279817205067
39;uni;False;True;1;True;0.91727312771576
39;uni;False;True;2;False;0.9717216504036403
39;uni;False;True;2;True;0.9581414869197901
39;uni;False;True;3;False;0.9261289077261015
39;uni;False;True;3;True;0.8930631863636541
39;uni;False;True;4;False;0.9261289077261015
39;uni;False;True;4;True;0.8930631863636541
39;uni;False;True;5;False;0.9261289077261015
39;uni;False;True;5;True;0.8930631863636541
39;uni;False;True;6;False;0.9261289077261015
39;uni;False;True;6;True;0.8930631863636541
39;uni;False;True;7;False;0.9261289077261015
39;uni;False;True;7;True;0.8930631863636541
40;dec;False;False;0;False;0.9090092908237895
40;dec;False;False;0;True;0.9222117940443606
40;dec;False;False;1;False;0.8424151189045025
40;dec;False;False;1;True;0.8638328177544042
40;dec;False;False;2;False;0.8625677372430971
40;dec;False;False;2;True;0.8816313084779466
40;dec;False;False;3;False;0.7873732858326133
40;dec;False;False;3;True;0.8146256684926143
40;dec;False;False;4;False;0.7873732858326133
40;dec;False;False;4;True;0.8146256684926143
40;dec;False;False;5;False;0.7873732858326133
40;dec;False;False;5;True;0.8146256684926143
40;dec;False;False;6;False;0.7873732858326133
40;dec;False;False;6;True;0.8146256684926143
40;dec;False;False;7;False;0.7873732858326133
40;dec;False;False;7;True;0.8146256684926143
40;dec;False;True;0;False;0.9090092908237895
40;dec;False;True;0;True;0.9222117940443606
40;dec;False;True;1;False;0.8424151189045025
40;dec;False;True;1;True;0.8638328177544042
40;dec;False;True;2;False;0.8625677372430971
40;dec;False;True;2;True;0.8816313084779466
40;dec;False;True;3;False;0.7873732858326133
40;dec;False;True;3;True;0.8146256684926143
40;dec;False;True;4;False;0.7873732858326133
40;dec;False;True;4;True;0.8146256684926143
40;dec;False;True;5;False;0.7873732858326133
40;dec;False;True;5;True;0.8146256684926143
40;dec;False;True;6;False;0.7873732858326133
40;dec;False;True;6;True;0.8146256684926143
40;dec;False;True;7;False;0.7873732858326133
40;dec;False;True;7;True;0.8146256684926143
40;des;False;False;0;False;0.9042697655781596
